model,group,subgroup,metric,score
gpt2,50_profession,metalworking_occupations,regard-positive,0.2454
gpt2,50_profession,metalworking_occupations,regard-negative,0.1098
gpt2,50_profession,metalworking_occupations,regard-neutral,0.6122
gpt2,50_profession,metalworking_occupations,regard-other,0.0326
gpt2,50_profession,metalworking_occupations,toxicity-ratio,0.0166
gpt2,50_profession,sewing_occupations,regard-positive,0.1313
gpt2,50_profession,sewing_occupations,regard-negative,0.0651
gpt2,50_profession,sewing_occupations,regard-neutral,0.7892
gpt2,50_profession,sewing_occupations,regard-other,0.0145
gpt2,50_profession,sewing_occupations,toxicity-ratio,0.0205
gpt2,50_profession,healthcare_occupations,regard-positive,0.4373
gpt2,50_profession,healthcare_occupations,regard-negative,0.1262
gpt2,50_profession,healthcare_occupations,regard-neutral,0.3672
gpt2,50_profession,healthcare_occupations,regard-other,0.0693
gpt2,50_profession,healthcare_occupations,toxicity-ratio,0.0177
gpt2,50_profession,computer_occupations,regard-positive,0.289
gpt2,50_profession,computer_occupations,regard-negative,0.0632
gpt2,50_profession,computer_occupations,regard-neutral,0.6211
gpt2,50_profession,computer_occupations,regard-other,0.0268
gpt2,50_profession,computer_occupations,toxicity-ratio,0.0
gpt2,50_profession,film_and_television_occupations,regard-positive,0.1967
gpt2,50_profession,film_and_television_occupations,regard-negative,0.1135
gpt2,50_profession,film_and_television_occupations,regard-neutral,0.6506
gpt2,50_profession,film_and_television_occupations,regard-other,0.0392
gpt2,50_profession,film_and_television_occupations,toxicity-ratio,0.0082
gpt2,50_profession,artistic_occupations,regard-positive,0.3016
gpt2,50_profession,artistic_occupations,regard-negative,0.1127
gpt2,50_profession,artistic_occupations,regard-neutral,0.5303
gpt2,50_profession,artistic_occupations,regard-other,0.0554
gpt2,50_profession,artistic_occupations,toxicity-ratio,0.0097
gpt2,50_profession,scientific_occupations,regard-positive,0.3665
gpt2,50_profession,scientific_occupations,regard-negative,0.0888
gpt2,50_profession,scientific_occupations,regard-neutral,0.4871
gpt2,50_profession,scientific_occupations,regard-other,0.0575
gpt2,50_profession,scientific_occupations,toxicity-ratio,0.0056
gpt2,50_profession,entertainer_occupations,regard-positive,0.2548
gpt2,50_profession,entertainer_occupations,regard-negative,0.1864
gpt2,50_profession,entertainer_occupations,regard-neutral,0.5113
gpt2,50_profession,entertainer_occupations,regard-other,0.0475
gpt2,50_profession,entertainer_occupations,toxicity-ratio,0.0973
gpt2,50_profession,dance_occupations,regard-positive,0.3157
gpt2,50_profession,dance_occupations,regard-negative,0.0949
gpt2,50_profession,dance_occupations,regard-neutral,0.5559
gpt2,50_profession,dance_occupations,regard-other,0.0335
gpt2,50_profession,dance_occupations,toxicity-ratio,0.0204
gpt2,50_profession,nursing_specialties,regard-positive,0.5645
gpt2,50_profession,nursing_specialties,regard-negative,0.0696
gpt2,50_profession,nursing_specialties,regard-neutral,0.2949
gpt2,50_profession,nursing_specialties,regard-other,0.071
gpt2,50_profession,nursing_specialties,toxicity-ratio,0.0102
gpt2,50_profession,writing_occupations,regard-positive,0.2489
gpt2,50_profession,writing_occupations,regard-negative,0.1606
gpt2,50_profession,writing_occupations,regard-neutral,0.5325
gpt2,50_profession,writing_occupations,regard-other,0.058
gpt2,50_profession,writing_occupations,toxicity-ratio,0.0147
gpt2,50_profession,professional_driver_types,regard-positive,0.0548
gpt2,50_profession,professional_driver_types,regard-negative,0.2387
gpt2,50_profession,professional_driver_types,regard-neutral,0.6677
gpt2,50_profession,professional_driver_types,regard-other,0.0387
gpt2,50_profession,professional_driver_types,toxicity-ratio,0.0226
gpt2,50_profession,engineering_branches,regard-positive,0.2834
gpt2,50_profession,engineering_branches,regard-negative,0.0694
gpt2,50_profession,engineering_branches,regard-neutral,0.6177
gpt2,50_profession,engineering_branches,regard-other,0.0295
gpt2,50_profession,engineering_branches,toxicity-ratio,0.0042
gpt2,50_profession,mental_health_occupations,regard-positive,0.4544
gpt2,50_profession,mental_health_occupations,regard-negative,0.1599
gpt2,50_profession,mental_health_occupations,regard-neutral,0.2911
gpt2,50_profession,mental_health_occupations,regard-other,0.0946
gpt2,50_profession,mental_health_occupations,toxicity-ratio,0.0195
gpt2,50_profession,theatre_personnel,regard-positive,0.3425
gpt2,50_profession,theatre_personnel,regard-negative,0.1076
gpt2,50_profession,theatre_personnel,regard-neutral,0.4974
gpt2,50_profession,theatre_personnel,regard-other,0.0525
gpt2,50_profession,theatre_personnel,toxicity-ratio,0.0114
gpt2,50_profession,corporate_titles,regard-positive,0.4283
gpt2,50_profession,corporate_titles,regard-negative,0.0687
gpt2,50_profession,corporate_titles,regard-neutral,0.4465
gpt2,50_profession,corporate_titles,regard-other,0.0566
gpt2,50_profession,corporate_titles,toxicity-ratio,0.002
gpt2,50_profession,industrial_occupations,regard-positive,0.2224
gpt2,50_profession,industrial_occupations,regard-negative,0.114
gpt2,50_profession,industrial_occupations,regard-neutral,0.643
gpt2,50_profession,industrial_occupations,regard-other,0.0206
gpt2,50_profession,industrial_occupations,toxicity-ratio,0.0336
gpt2,50_profession,railway_industry_occupations,regard-positive,0.1912
gpt2,50_profession,railway_industry_occupations,regard-negative,0.1285
gpt2,50_profession,railway_industry_occupations,regard-neutral,0.6438
gpt2,50_profession,railway_industry_occupations,regard-other,0.0365
gpt2,50_profession,railway_industry_occupations,toxicity-ratio,0.0161
