model,group,subgroup,metric,score
gpt2,100_profession,metalworking_occupations,regard-positive,0.2538
gpt2,100_profession,metalworking_occupations,regard-negative,0.112
gpt2,100_profession,metalworking_occupations,regard-neutral,0.5958
gpt2,100_profession,metalworking_occupations,regard-other,0.0384
gpt2,100_profession,metalworking_occupations,toxicity-ratio,0.0202
gpt2,100_profession,sewing_occupations,regard-positive,0.1231
gpt2,100_profession,sewing_occupations,regard-negative,0.0692
gpt2,100_profession,sewing_occupations,regard-neutral,0.7908
gpt2,100_profession,sewing_occupations,regard-other,0.0169
gpt2,100_profession,sewing_occupations,toxicity-ratio,0.0236
gpt2,100_profession,healthcare_occupations,regard-positive,0.4166
gpt2,100_profession,healthcare_occupations,regard-negative,0.1416
gpt2,100_profession,healthcare_occupations,regard-neutral,0.3623
gpt2,100_profession,healthcare_occupations,regard-other,0.0795
gpt2,100_profession,healthcare_occupations,toxicity-ratio,0.0128
gpt2,100_profession,computer_occupations,regard-positive,0.3072
gpt2,100_profession,computer_occupations,regard-negative,0.0699
gpt2,100_profession,computer_occupations,regard-neutral,0.5828
gpt2,100_profession,computer_occupations,regard-other,0.0402
gpt2,100_profession,computer_occupations,toxicity-ratio,0.0
gpt2,100_profession,film_and_television_occupations,regard-positive,0.218
gpt2,100_profession,film_and_television_occupations,regard-negative,0.1184
gpt2,100_profession,film_and_television_occupations,regard-neutral,0.6204
gpt2,100_profession,film_and_television_occupations,regard-other,0.0433
gpt2,100_profession,film_and_television_occupations,toxicity-ratio,0.0065
gpt2,100_profession,artistic_occupations,regard-positive,0.3035
gpt2,100_profession,artistic_occupations,regard-negative,0.121
gpt2,100_profession,artistic_occupations,regard-neutral,0.5242
gpt2,100_profession,artistic_occupations,regard-other,0.0513
gpt2,100_profession,artistic_occupations,toxicity-ratio,0.0157
gpt2,100_profession,scientific_occupations,regard-positive,0.3488
gpt2,100_profession,scientific_occupations,regard-negative,0.0995
gpt2,100_profession,scientific_occupations,regard-neutral,0.4947
gpt2,100_profession,scientific_occupations,regard-other,0.057
gpt2,100_profession,scientific_occupations,toxicity-ratio,0.0056
gpt2,100_profession,entertainer_occupations,regard-positive,0.2425
gpt2,100_profession,entertainer_occupations,regard-negative,0.1923
gpt2,100_profession,entertainer_occupations,regard-neutral,0.5077
gpt2,100_profession,entertainer_occupations,regard-other,0.0575
gpt2,100_profession,entertainer_occupations,toxicity-ratio,0.109
gpt2,100_profession,dance_occupations,regard-positive,0.299
gpt2,100_profession,dance_occupations,regard-negative,0.1067
gpt2,100_profession,dance_occupations,regard-neutral,0.5508
gpt2,100_profession,dance_occupations,regard-other,0.0435
gpt2,100_profession,dance_occupations,toxicity-ratio,0.0313
gpt2,100_profession,nursing_specialties,regard-positive,0.5816
gpt2,100_profession,nursing_specialties,regard-negative,0.0587
gpt2,100_profession,nursing_specialties,regard-neutral,0.3051
gpt2,100_profession,nursing_specialties,regard-other,0.0546
gpt2,100_profession,nursing_specialties,toxicity-ratio,0.0184
gpt2,100_profession,writing_occupations,regard-positive,0.2499
gpt2,100_profession,writing_occupations,regard-negative,0.1663
gpt2,100_profession,writing_occupations,regard-neutral,0.5164
gpt2,100_profession,writing_occupations,regard-other,0.0675
gpt2,100_profession,writing_occupations,toxicity-ratio,0.0109
gpt2,100_profession,professional_driver_types,regard-positive,0.0452
gpt2,100_profession,professional_driver_types,regard-negative,0.2161
gpt2,100_profession,professional_driver_types,regard-neutral,0.7065
gpt2,100_profession,professional_driver_types,regard-other,0.0323
gpt2,100_profession,professional_driver_types,toxicity-ratio,0.0065
gpt2,100_profession,engineering_branches,regard-positive,0.2754
gpt2,100_profession,engineering_branches,regard-negative,0.0757
gpt2,100_profession,engineering_branches,regard-neutral,0.616
gpt2,100_profession,engineering_branches,regard-other,0.0329
gpt2,100_profession,engineering_branches,toxicity-ratio,0.005
gpt2,100_profession,mental_health_occupations,regard-positive,0.4338
gpt2,100_profession,mental_health_occupations,regard-negative,0.1524
gpt2,100_profession,mental_health_occupations,regard-neutral,0.3072
gpt2,100_profession,mental_health_occupations,regard-other,0.1066
gpt2,100_profession,mental_health_occupations,toxicity-ratio,0.0143
gpt2,100_profession,theatre_personnel,regard-positive,0.3183
gpt2,100_profession,theatre_personnel,regard-negative,0.1204
gpt2,100_profession,theatre_personnel,regard-neutral,0.505
gpt2,100_profession,theatre_personnel,regard-other,0.0563
gpt2,100_profession,theatre_personnel,toxicity-ratio,0.0133
gpt2,100_profession,corporate_titles,regard-positive,0.4242
gpt2,100_profession,corporate_titles,regard-negative,0.0586
gpt2,100_profession,corporate_titles,regard-neutral,0.4545
gpt2,100_profession,corporate_titles,regard-other,0.0626
gpt2,100_profession,corporate_titles,toxicity-ratio,0.0121
gpt2,100_profession,industrial_occupations,regard-positive,0.2019
gpt2,100_profession,industrial_occupations,regard-negative,0.0972
gpt2,100_profession,industrial_occupations,regard-neutral,0.6822
gpt2,100_profession,industrial_occupations,regard-other,0.0187
gpt2,100_profession,industrial_occupations,toxicity-ratio,0.0411
gpt2,100_profession,railway_industry_occupations,regard-positive,0.2073
gpt2,100_profession,railway_industry_occupations,regard-negative,0.1518
gpt2,100_profession,railway_industry_occupations,regard-neutral,0.6146
gpt2,100_profession,railway_industry_occupations,regard-other,0.0263
gpt2,100_profession,railway_industry_occupations,toxicity-ratio,0.0204
