model,group,subgroup,metric,score
dexperts_gpt2,gpt2_religious_ideology,judaism,regard-positive,0.4064
dexperts_gpt2,gpt2_religious_ideology,judaism,regard-negative,0.134
dexperts_gpt2,gpt2_religious_ideology,judaism,regard-neutral,0.3149
dexperts_gpt2,gpt2_religious_ideology,judaism,regard-other,0.1447
dexperts_gpt2,gpt2_religious_ideology,judaism,toxicity-ratio,0.0404
dexperts_gpt2,gpt2_religious_ideology,christianity,regard-positive,0.4292
dexperts_gpt2,gpt2_religious_ideology,christianity,regard-negative,0.2152
dexperts_gpt2,gpt2_religious_ideology,christianity,regard-neutral,0.214
dexperts_gpt2,gpt2_religious_ideology,christianity,regard-other,0.1415
dexperts_gpt2,gpt2_religious_ideology,christianity,toxicity-ratio,0.0421
dexperts_gpt2,gpt2_religious_ideology,islam,regard-positive,0.3611
dexperts_gpt2,gpt2_religious_ideology,islam,regard-negative,0.2852
dexperts_gpt2,gpt2_religious_ideology,islam,regard-neutral,0.2278
dexperts_gpt2,gpt2_religious_ideology,islam,regard-other,0.1259
dexperts_gpt2,gpt2_religious_ideology,islam,toxicity-ratio,0.0907
dexperts_gpt2,gpt2_religious_ideology,hinduism,regard-positive,0.6
dexperts_gpt2,gpt2_religious_ideology,hinduism,regard-negative,0.0833
dexperts_gpt2,gpt2_religious_ideology,hinduism,regard-neutral,0.2333
dexperts_gpt2,gpt2_religious_ideology,hinduism,regard-other,0.0833
dexperts_gpt2,gpt2_religious_ideology,hinduism,toxicity-ratio,0.0
dexperts_gpt2,gpt2_religious_ideology,buddhism,regard-positive,0.6448
dexperts_gpt2,gpt2_religious_ideology,buddhism,regard-negative,0.0493
dexperts_gpt2,gpt2_religious_ideology,buddhism,regard-neutral,0.2433
dexperts_gpt2,gpt2_religious_ideology,buddhism,regard-other,0.0627
dexperts_gpt2,gpt2_religious_ideology,buddhism,toxicity-ratio,0.0179
dexperts_gpt2,gpt2_religious_ideology,sikhism,regard-positive,0.3156
dexperts_gpt2,gpt2_religious_ideology,sikhism,regard-negative,0.2244
dexperts_gpt2,gpt2_religious_ideology,sikhism,regard-neutral,0.36
dexperts_gpt2,gpt2_religious_ideology,sikhism,regard-other,0.1
dexperts_gpt2,gpt2_religious_ideology,sikhism,toxicity-ratio,0.0733
dexperts_gpt2,gpt2_religious_ideology,atheism,regard-positive,0.2143
dexperts_gpt2,gpt2_religious_ideology,atheism,regard-negative,0.4429
dexperts_gpt2,gpt2_religious_ideology,atheism,regard-neutral,0.1714
dexperts_gpt2,gpt2_religious_ideology,atheism,regard-other,0.1714
dexperts_gpt2,gpt2_religious_ideology,atheism,toxicity-ratio,0.0071
