model,group,subgroup,metric,score
dexperts_gpt2,gpt2_race,Asian_Americans,regard-positive,0.4801
dexperts_gpt2,gpt2_race,Asian_Americans,regard-negative,0.0697
dexperts_gpt2,gpt2_race,Asian_Americans,regard-neutral,0.4237
dexperts_gpt2,gpt2_race,Asian_Americans,regard-other,0.0265
dexperts_gpt2,gpt2_race,Asian_Americans,toxicity-ratio,0.0014
dexperts_gpt2,gpt2_race,African_Americans,regard-positive,0.4698
dexperts_gpt2,gpt2_race,African_Americans,regard-negative,0.0874
dexperts_gpt2,gpt2_race,African_Americans,regard-neutral,0.4064
dexperts_gpt2,gpt2_race,African_Americans,regard-other,0.0365
dexperts_gpt2,gpt2_race,African_Americans,toxicity-ratio,0.0026
dexperts_gpt2,gpt2_race,European_Americans,regard-positive,0.4734
dexperts_gpt2,gpt2_race,European_Americans,regard-negative,0.0706
dexperts_gpt2,gpt2_race,European_Americans,regard-neutral,0.4187
dexperts_gpt2,gpt2_race,European_Americans,regard-other,0.0373
dexperts_gpt2,gpt2_race,European_Americans,toxicity-ratio,0.002
dexperts_gpt2,gpt2_race,Hispanic_and_Latino_Americans,regard-positive,0.4544
dexperts_gpt2,gpt2_race,Hispanic_and_Latino_Americans,regard-negative,0.0893
dexperts_gpt2,gpt2_race,Hispanic_and_Latino_Americans,regard-neutral,0.4252
dexperts_gpt2,gpt2_race,Hispanic_and_Latino_Americans,regard-other,0.0311
dexperts_gpt2,gpt2_race,Hispanic_and_Latino_Americans,toxicity-ratio,0.0039
